date,name,type,area,area_in_square_km,area_in_square_km_as_percent_of_Ukraine,area_as_percent_of_Ukraine,change_in_square_km,change_in_percent,source
2022-03-04,UkraineControlMapAO4Mar2022.geojson,Territory assessed as Russia-controlled,126141403692.381,126141.40369238122,20.90164104264809,20.90164104264809,4467.80912119089,3.671962792696823,Institute for the Study of War
2022-03-05,AssessedRussianAdvanceInUkraineMAR5.geojson,Assessed Russian advances,16090206659.0897,16090.206659089696,2.6661485764854507,2.6661485764854507,2497.3435280858703,18.37246137195117,Institute for the Study of War
2022-03-05,ClaimedRussianTerritoryinUkraineMAR5.geojson,Claimed Russian control,475787969.457708,475.787969457708,0.0788381059581952,0.0788381059581952,91.27501964820846,23.737827215813958,Institute for the Study of War
2022-03-05,ClaimedUkrainianCounteroffensivesMAR5.geojson,Claimed Ukrainian counter-offensive,284911161.410007,284.9111614100066,0.04720980305053962,0.04720980305053962,NA,NA,Institute for the Study of War
2022-03-05,UkraineControlMapAO5Mar2022.geojson,Territory assessed as Russia-controlled,125582274150.972,125582.27415097204,20.80899323131268,20.80899323131268,-559.1295414091874,-0.4432561593913498,Institute for the Study of War
2022-03-06,AssessedRussianAdvanceInUkraineMAR6.geojson,Assessed Russian advances,16093598117.7039,16093.59811770392,2.66671054145881,2.66671054145881,3.391458614223666,0.021077781572853567,Institute for the Study of War
2022-03-06,ClaimedRussianTerritoryinUkraineMAR6.geojson,Claimed Russian control,1534056737.4803,1534.0567374802993,0.2541933284971498,0.2541933284971498,1058.2687680225913,222.4244486948212,Institute for the Study of War
2022-03-06,ClaimedUkrainianCounteroffensivesMAR6.geojson,Claimed Ukrainian counter-offensive,284911161.410007,284.9111614100066,0.04720980305053962,0.04720980305053962,0,0,Institute for the Study of War
2022-03-06,UkraineControlMapAO6Mar2022.geojson,Territory assessed as Russia-controlled,125582274150.972,125582.27415097204,20.80899323131268,20.80899323131268,0,0,Institute for the Study of War
2022-03-07,AssessedRussianAdvanceInUkraineMAR7.geojson,Assessed Russian advances,16973486133.5639,16973.486133563933,2.812508058585573,2.812508058585573,879.8880158600132,5.46731693823076,Institute for the Study of War
2022-03-07,ClaimedRussianTerritoryinUkraineMAR7.geojson,Claimed Russian control,3051279159.32255,3051.279159322549,0.5055972094983511,0.5055972094983511,1517.2224218422496,98.9026275738862,Institute for the Study of War
2022-03-07,ClaimedUkrainianCounteroffensivesMAR7.geojson,Claimed Ukrainian counter-offensive,311480131.08553,311.48013108553,0.05161228352701408,0.05161228352701408,26.568969675523363,9.325352346336759,Institute for the Study of War
2022-03-07,UkraineControlMapAO7Mar2022.geojson,Territory assessed as Russia-controlled,125440040408.173,125440.04040817267,20.78542508834676,20.78542508834676,-142.23374279936252,-0.11325941002499483,Institute for the Study of War
2022-03-08,AssessedRussianAdvanceInUkraineMAR8.geojson,Assessed Russian advances,19114066371.3692,19114.066371369237,3.1672023813370735,3.1672023813370735,2140.580237805305,12.611317562939831,Institute for the Study of War
2022-03-08,ClaimedRussianTerritoryinUkraineMAR8.geojson,Claimed Russian control,1820838354.53112,1820.8383545311237,0.3017130662023403,0.3017130662023403,-1230.440804791425,-40.32540913315221,Institute for the Study of War
2022-03-08,ClaimedUkrainianCounteroffensivesMAR8.geojson,Claimed Ukrainian counter-offensive,311480131.08553,311.48013108553,0.05161228352701408,0.05161228352701408,0,0,Institute for the Study of War
2022-03-08,UkraineControlMapAO8Mar2022.geojson,Territory assessed as Russia-controlled,125420998061.658,125420.99806165768,20.78226976995156,20.78226976995156,-19.04234651499428,-0.015180437165861779,Institute for the Study of War
2022-03-09,AssessedRussianAdvanceInUkraine_9MAR2022.geojson,Assessed Russian advances,23037960950.8583,23037.960950858254,3.8173920382532316,3.8173920382532316,3923.894579489017,20.528832030041382,Institute for the Study of War
2022-03-09,ClaimedUkrainianControl_AO_9_March_2022.geojson,Claimed Ukrainian counter-offensive,311480131.08553,311.48013108553,0.05161228352701408,0.05161228352701408,0,0,Institute for the Study of War
2022-03-09,MDS_ClaimedRussianTerritoryinUkraine_AO_9_March_2022.geojson,Claimed Russian control,2198317414.72437,2198.3174147243712,0.3642613777505172,0.3642613777505172,377.4790601932475,20.731058265216,Institute for the Study of War
2022-03-09,UkraineControlMap_AO_09_March_2022.geojson,Territory assessed as Russia-controlled,124981248852.139,124981.248852139,20.70940328950108,20.70940328950108,-439.74920951867534,-0.35061848997764483,Institute for the Study of War
2022-03-10,AssessedRussianAdvanceInUkraineMAR10.geojson,Assessed Russian advances,25221563907.4456,25221.563907445605,4.179215229071351,4.179215229071351,2183.6029565873505,9.478282219703141,Institute for the Study of War
2022-03-10,ClaimedRussianTerritoryinUkraineMAR10.geojson,Claimed Russian control,2232876477.08567,2232.8764770856706,0.36998781724700425,0.36998781724700425,34.55906236129931,1.572068807253314,Institute for the Study of War
2022-03-10,ClaimedUkrainianCounteroffensivesMAR10.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,3.3856478783094985,1.0869546852026417,Institute for the Study of War
2022-03-10,UkraineControlMapAO10Mar2022.geojson,Territory assessed as Russia-controlled,123165926772.04,123165.92677203967,20.40860427042911,20.40860427042911,-1815.3220800993295,-1.4524755487496963,Institute for the Study of War
2022-03-11,AssessedRussianAdvanceInUkraineMAR11.geojson,Assessed Russian advances,25394441045.3643,25394.441045364318,4.20786098514736,4.20786098514736,172.87713791871283,0.6854338555416786,Institute for the Study of War
2022-03-11,ClaimedRussianTerritoryinUkraineMAR11.geojson,Claimed Russian control,2414852522.07522,2414.852522075218,0.4001412629784951,0.4001412629784951,181.97604498954752,8.149848272263629,Institute for the Study of War
2022-03-11,ClaimedUkrainianCounteroffensivesMAR11.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,0,0,Institute for the Study of War
2022-03-11,UkraineControlMapAO11MAR2022.geojson,Territory assessed as Russia-controlled,123050838052.536,123050.83805253608,20.389534060072258,20.389534060072258,-115.08871950359026,-0.0934420115366817,Institute for the Study of War
2022-03-12,AssessedRussianAdvanceInUkraineMAR12.geojson,Assessed Russian advances,25870994844.6885,25870.99484468849,4.286825989177877,4.286825989177877,476.55379932417054,1.876606767886171,Institute for the Study of War
2022-03-12,ClaimedRussianTerritoryinUkraineMAR12.geojson,Claimed Russian control,2450454108.54669,2450.4541085466885,0.4060404488064107,0.4060404488064107,35.601586471470455,1.4742758055003713,Institute for the Study of War
2022-03-12,ClaimedUkrainianCounteroffensivesMAR12.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,0,0,Institute for the Study of War
2022-03-12,UkraineControlMapA12Mar2022.geojson,Territory assessed as Russia-controlled,122911019825.193,122911.01982519291,20.36636616821755,20.36636616821755,-139.81822734317393,-0.11362639178733515,Institute for the Study of War
2022-03-13,AssessedRussianAdvanceInUkraineMAR13.geojson,Assessed Russian advances,26383414405.198,26383.41440519799,4.371733952808284,4.371733952808284,512.419560509501,1.9806720367180028,Institute for the Study of War
2022-03-13,ClaimedRussianTerritoryinUkraineMAR13.geojson,Claimed Russian control,2279368850.70011,2279.3688507001134,0.3776916074068125,0.3776916074068125,-171.08525784657513,-6.981777673365289,Institute for the Study of War
2022-03-13,ClaimedUkrainianCounteroffensivesMAR13.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,0,0,Institute for the Study of War
2022-03-13,UkraineControlMapAO13MAR.geojson,Territory assessed as Russia-controlled,122951931099.062,122951.93109906248,20.373145169687238,20.373145169687238,40.91127386956941,0.03328527737200004,Institute for the Study of War
2022-03-14,AssessedRussianAdvanceInUkraine_14_March_2022.geojson,Assessed Russian advances,26216328542.1489,26216.328542148935,4.344047811457984,4.344047811457984,-167.08586304905475,-0.6332988614852516,Institute for the Study of War
2022-03-14,ClaimedUkrainianControl_14_March_2022.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,0,0,Institute for the Study of War
2022-03-14,MDS_ClaimedRussianTerritoryinUkraine_14_March_2022.geojson,Claimed Russian control,2866899853.25253,2866.8998532525347,0.47504554320671655,0.47504554320671655,587.5310025524213,25.776038940426858,Institute for the Study of War
2022-03-14,RussianAssessedCoTinUkraine_14_March_2022.geojson,Territory assessed as Russia-controlled,122951849369.398,122951.84936939839,20.37313162707513,20.37313162707513,-0.08172966408892535,-6.647285923722148e-5,Institute for the Study of War
2022-03-15,AssessedRussianAdvanceInUkraineMAR15.geojson,Assessed Russian advances,26934499732.3403,26934.49973234033,4.46304883717321,4.46304883717321,718.171190191395,2.7394041428675466,Institute for the Study of War
2022-03-15,ClaimedRussianTerritoryinUkraineMAR15.geojson,Claimed Russian control,6518607326.3558,6518.607326355797,1.0801337740440426,1.0801337740440426,3651.7074731032626,127.3747832161055,Institute for the Study of War
2022-03-15,ClaimedUkrainianCounteroffensivesMAR15.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,0,0,Institute for the Study of War
2022-03-15,UkraineControlMapAO15Mar2022.geojson,Territory assessed as Russia-controlled,122951849369.398,122951.84936939839,20.37313162707513,20.37313162707513,0,0,Institute for the Study of War
2022-03-16,AssessedRussianAdvanceInUkraine_16_March_2022.geojson,Assessed Russian advances,26994504102.2979,26994.504102297895,4.472991566246544,4.472991566246544,60.00436995756536,0.2227788544574969,Institute for the Study of War
2022-03-16,ClaimedUkrainianControl_16_March_2022.geojson,Claimed Ukrainian counter-offensive,314865778.96384,314.8657789638395,0.05217328566095103,0.05217328566095103,0,0,Institute for the Study of War
2022-03-16,MDS_ClaimedRussianTerritoryinUkraine_16_March_2022.geojson,Claimed Russian control,6481423188.61916,6481.423188619159,1.0739723593403745,1.0739723593403745,-37.18413773663815,-0.5704307051338495,Institute for the Study of War
2022-03-16,RussianAssessedCoTinUkraine_16_March_2022.geojson,Territory assessed as Russia-controlled,122933541890.929,122933.54189092867,20.370098076375918,20.370098076375918,-18.30747846972372,-0.01488995778723137,Institute for the Study of War
2022-03-17,AssessedRussianAdvanceInUkraine_17_March_2022.geojson,Assessed Russian advances,27232290669.3917,27232.290669391725,4.512392820114618,4.512392820114618,237.78656709382994,0.8808702919406046,Institute for the Study of War
2022-03-17,ClaimedUkrainianControl_17_March_2022.geojson,Claimed Ukrainian counter-offensive,288296809.288316,288.2968092883161,0.04777080518447658,0.04777080518447658,-26.568969675523363,-8.43818904771314,Institute for the Study of War
2022-03-17,MDS_ClaimedRussianTerritoryinUkraine_17_March_2022.geojson,Claimed Russian control,6335586083.32033,6335.586083320334,1.0498071389097487,1.0498071389097487,-145.837105298825,-2.2500784326951964,Institute for the Study of War
2022-03-17,RussianAssessedCoTinUkraine_17_March_2022.geojson,Territory assessed as Russia-controlled,122933037139.93,122933.03713993025,20.370014439093662,20.370014439093662,-0.504750998414238,-4.105885103856133e-4,Institute for the Study of War
2022-03-18,AssessedRussianAdvanceInUkraineMAR18.geojson,Assessed Russian advances,25854451234.0491,25854.451234049116,4.284084711524295,4.284084711524295,-1377.8394353426083,-5.059579644143775,Institute for the Study of War
2022-03-18,ClaimedRussianTerritoryinUkraineMAR18.geojson,Claimed Russian control,6396102751.86635,6396.102751866351,1.0598347559016323,1.0598347559016323,60.51666854601717,0.9551865881096478,Institute for the Study of War
2022-03-18,ClaimedUkrainianCounteroffensivesMAR18.geojson,Claimed Ukrainian counter-offensive,720010371.422841,720.0103714228409,0.11930577819765383,0.11930577819765383,431.71356213452475,149.7462157837419,Institute for the Study of War
2022-03-18,UkraineControlMapAO18MAR2022.geojson,Territory assessed as Russia-controlled,122699812802.604,122699.81280260447,20.331369147076135,20.331369147076135,-233.22433732578065,-0.18971656663807124,Institute for the Study of War
2022-03-19,AssessedRussianAdvanceInUkraineMAR19.geojson,Assessed Russian advances,27261043278.4121,27261.0432784121,4.517157129811451,4.517157129811451,1406.5920443629839,5.440425061161489,Institute for the Study of War
2022-03-19,ClaimedRussianTerritoryinUkraineMAR19.geojson,Claimed Russian control,6022813370.16728,6022.813370167278,0.9979806744270552,0.9979806744270552,-373.2893816990736,-5.836200514292075,Institute for the Study of War
2022-03-19,ClaimedUkrainianCounteroffensiveMAR19.geojson,Claimed Ukrainian counter-offensive,692232126.961506,692.2321269615059,0.11470292078898192,0.11470292078898192,-27.77824446133502,-3.8580339344892125,Institute for the Study of War
2022-03-19,UkraineControlMapAO19MAR2022.geojson,Territory assessed as Russia-controlled,122699812802.604,122699.81280260447,20.331369147076135,20.331369147076135,0,0,Institute for the Study of War
2022-03-20,AssessedRussianAdvanceInUkraine_20_March_2022.geojson,Assessed Russian advances,27342343206.5584,27342.343206558442,4.530628534641001,4.530628534641001,81.2999281463417,0.2982275011122658,Institute for the Study of War
2022-03-20,ClaimedUkrainianControl_20_March_2022.geojson,Claimed Ukrainian counter-offensive,692232126.961506,692.2321269615059,0.11470292078898192,0.11470292078898192,0,0,Institute for the Study of War
2022-03-20,MDS_ClaimedRussianTerritoryinUkraine_20_March_2022.geojson,Claimed Russian control,5941608726.11454,5941.60872611454,0.9845250581797084,0.9845250581797084,-81.20464405273742,-1.3482842495994865,Institute for the Study of War
2022-03-20,RussianAssessedCoTinUkraine_20_March_2022.geojson,Territory assessed as Russia-controlled,122699812802.604,122699.81280260447,20.331369147076135,20.331369147076135,0,0,Institute for the Study of War
2022-03-21,AssessedRussianAdvanceInUkraineMAR21.geojson,Assessed Russian advances,27352902851.4111,27352.90285141111,4.532378268667955,4.532378268667955,10.559644852666679,0.03862011669187812,Institute for the Study of War
2022-03-21,ClaimedRussianTerritoryinUkraineMAR21.geojson,Claimed Russian control,5936407511.25484,5936.407511254839,0.983663216446535,0.983663216446535,-5.201214859701395,-0.08753883164404669,Institute for the Study of War
2022-03-21,ClaimedUkrainianCounteroffensiveMAR21.geojson,Claimed Ukrainian counter-offensive,692232126.961506,692.2321269615059,0.11470292078898192,0.11470292078898192,0,0,Institute for the Study of War
2022-03-21,UkraineControlMapAO21MAR2022.geojson,Territory assessed as Russia-controlled,122699812802.604,122699.81280260447,20.331369147076135,20.331369147076135,0,0,Institute for the Study of War
2022-03-22,AssessedRussianAdvanceInUkraineMAR22.geojson,Assessed Russian advances,27429635391.7288,27429.635391728847,4.545092856955899,4.545092856955899,76.73254031773831,0.2805279598095007,Institute for the Study of War
2022-03-22,ClaimedRussianTerritoryinUkraineMAR22.geojson,Claimed Russian control,5945183674.79827,5945.183674798266,0.9851174274727863,0.9851174274727863,8.776163543427174,0.1478362717988689,Institute for the Study of War
2022-03-22,ClaimedUkrainianCounteroffensiveMAR22.geojson,Claimed Ukrainian counter-offensive,717148199.030245,717.1481990302445,0.11883151599506953,0.11883151599506953,24.916072068738686,3.5993810599495966,Institute for the Study of War
2022-03-22,UkraineControlMapAO22March2022.geojson,Territory assessed as Russia-controlled,122699812802.604,122699.81280260447,20.331369147076135,20.331369147076135,0,0,Institute for the Study of War
2022-03-23,AssessedRussianAdvanceInUkraineMAR23.geojson,Assessed Russian advances,28521963815.3337,28521.96381533373,4.726091767246683,4.726091767246683,1092.3284236048821,3.9822929032963508,Institute for the Study of War
2022-03-23,ClaimedRussianTerritoryinUkraineMAR23.geojson,Claimed Russian control,6101488502.12823,6101.488502128226,1.0110171503112224,1.0110171503112224,156.30482732996006,2.629100056109938,Institute for the Study of War
2022-03-23,ClaimedUkrainianCounteroffensiveMAR23.geojson,Claimed Ukrainian counter-offensive,1268275690.40925,1268.2756904092514,0.21015338697750643,0.21015338697750643,551.1274913790069,76.84987456208671,Institute for the Study of War
2022-03-23,UkraineControlMapAO23March2022.geojson,Territory assessed as Russia-controlled,132763693958.866,132763.69395886615,21.998955088461667,21.998955088461667,10063.881156261676,8.202034645686156,Institute for the Study of War
2022-03-24,AssessedRussianAdvanceInUkraineMAR24.geojson,Assessed Russian advances,28637837389.2782,28637.837389278222,4.745292028049415,4.745292028049415,115.87357394449282,0.406260854598651,Institute for the Study of War
2022-03-24,ClaimedRussianTerritoryinUkraineMAR24.geojson,Claimed Russian control,6020130307.98954,6020.130307989537,0.9975360908019117,0.9975360908019117,-81.35819413868921,-1.3334155118101283,Institute for the Study of War
2022-03-24,ClaimedUkrainianCounteroffensivesMAR24.geojson,Claimed Ukrainian counter-offensive,1268275690.40925,1268.2756904092514,0.21015338697750643,0.21015338697750643,0,0,Institute for the Study of War
2022-03-24,UkraineControlMapAO24MAR2022.geojson,Territory assessed as Russia-controlled,132768405380.584,132768.40538058415,21.99973577143068,21.99973577143068,4.711421718006022,0.0035487275003554444,Institute for the Study of War
2022-03-25,AssessedRussianAdvanceInUkraineMAR25.geojson,Assessed Russian advances,28503936576.3985,28503.936576398453,4.72310465226155,4.72310465226155,-133.90081287976864,-0.46756607721328863,Institute for the Study of War
2022-03-25,ClaimedRussianTerritoryinUkraineMAR25.geojson,Claimed Russian control,6079907044.92476,6079.907044924764,1.007441101064584,1.007441101064584,59.776736935226836,0.9929475588907922,Institute for the Study of War
2022-03-25,ClaimedUkrainianCounteroffensivesMAR25.geojson,Claimed Ukrainian counter-offensive,1533857584.87996,1533.8575848799555,0.2541603288947731,0.2541603288947731,265.5818944707041,20.940391468435802,Institute for the Study of War
2022-03-25,UkraineControlMapAO25MAR2022.geojson,Territory assessed as Russia-controlled,132768405380.584,132768.40538058415,21.99973577143068,21.99973577143068,0,0,Institute for the Study of War
2022-03-26,AssessedRussianAdvanceInUkraineMAR26.geojson,Assessed Russian advances,28521745312.323,28521.745312323037,4.726055561279709,4.726055561279709,17.808735924583743,0.06247816289111994,Institute for the Study of War
2022-03-26,ClaimedRussianTerritoryinUkraineMAR26.geojson,Claimed Russian control,6079907044.92476,6079.907044924764,1.007441101064584,1.007441101064584,0,0,Institute for the Study of War
2022-03-26,ClaimedUkrainianCounteroffensivesMAR26.geojson,Claimed Ukrainian counter-offensive,1544934224.60629,1544.9342246062904,0.25599572901512685,0.25599572901512685,11.07663972633486,0.7221426445012333,Institute for the Study of War
2022-03-26,UkraineControlMapAO26MAR2022.geojson,Territory assessed as Russia-controlled,132768405380.584,132768.40538058415,21.99973577143068,21.99973577143068,0,0,Institute for the Study of War
2022-03-27,AssessedRussianAdvanceInUkraineMAR27.geojson,Assessed Russian advances,28232984117.0341,28232.98411703408,4.6782078072964515,4.6782078072964515,-288.7611952889565,-1.0124247030710112,Institute for the Study of War
2022-03-27,ClaimedRussianTerritoryinUkraineMAR27.geojson,Claimed Russian control,6079890211.40547,6079.890211405471,1.0074383117490424,1.0074383117490424,-0.016833519292958954,-2.7687132662679157e-4,Institute for the Study of War
2022-03-27,ClaimedUkrainianCounteroffensivesMAR27.geojson,Claimed Ukrainian counter-offensive,1636579879.9494,1636.5798799493984,0.27118142169832615,0.27118142169832615,91.64565534310805,5.932010171272045,Institute for the Study of War
2022-03-27,UkraineControlMapAO27March2022.geojson,Territory assessed as Russia-controlled,132776166114.588,132776.16611458804,22.001021725698102,22.001021725698102,7.760734003881225,0.005845316874624558,Institute for the Study of War
2022-03-28,AssessedRussianAdvanceInUkraineMar28.geojson,Assessed Russian advances,28193591593.9779,28193.59159397786,4.671680462962363,4.671680462962363,-39.39252305621994,-0.1395266008471732,Institute for the Study of War
2022-03-28,ClaimedRussianTerritoryinUkraineMAR28.geojson,Claimed Russian control,6064955600.09878,6064.95560009878,1.0049636454181905,1.0049636454181905,-14.934611306690385,-0.24563948998082308,Institute for the Study of War
2022-03-28,ClaimedUkrainianCounteroffensivesMAR28.geojson,Claimed Ukrainian counter-offensive,1679954965.74197,1679.954965741974,0.2783686770077836,0.2783686770077836,43.375085792575646,2.6503494466714796,Institute for the Study of War
2022-03-28,UkraineControlMapAO28March2022.geojson,Territory assessed as Russia-controlled,132792413925.079,132792.41392507925,22.003713989242627,22.003713989242627,16.247810491215205,0.01223699325464261,Institute for the Study of War
2022-03-29,AssessedRussianAdvanceInUkraineMAR29.geojson,Assessed Russian advances,29468856388.0272,29468.856388027198,4.882991944992079,4.882991944992079,1275.264794049337,4.523243481762476,Institute for the Study of War
2022-03-29,ClaimedRussianTerritoryinUkraineMAR29.geojson,Claimed Russian control,6092424496.9449,6092.424496944898,1.0095152439013917,1.0095152439013917,27.468896846117786,0.45291175496273045,Institute for the Study of War
2022-03-29,ClaimedUkrainianCounteroffensivesMAR29.geojson,Claimed Ukrainian counter-offensive,1785401843.8855,1785.4018438855012,0.2958412334524443,0.2958412334524443,105.4468781435271,6.276768145207696,Institute for the Study of War
2022-03-29,UkraineControlMapAO29March2022.geojson,Territory assessed as Russia-controlled,130164838672.49,130164.83867248993,21.568324552193857,21.568324552193857,-2627.5752525893186,-1.9787088546125702,Institute for the Study of War
2022-03-30,AssessedRussianAdvanceInUkraineMAR30.geojson,Assessed Russian advances,29305277675.8737,29305.277675873695,4.855886938835741,4.855886938835741,-163.57871215350315,-0.555090126334061,Institute for the Study of War
2022-03-30,ClaimedRussianTerritoryinUkraineMAR30.geojson,Claimed Russian control,6092424496.9449,6092.424496944898,1.0095152439013917,1.0095152439013917,0,0,Institute for the Study of War
2022-03-30,ClaimedUkrainianCounteroffensiveMAR30.geojson,Claimed Ukrainian counter-offensive,1794282468.32676,1794.2824683267606,0.29731275365812104,0.29731275365812104,8.880624441259442,0.4974019978568456,Institute for the Study of War
2022-03-30,UkraineControlMapAO30MAR2022.geojson,Territory assessed as Russia-controlled,130345318782.937,130345.31878293659,21.598230121447653,21.598230121447653,180.48011044666055,0.1386550410136256,Institute for the Study of War
2022-03-31,AssessedRussianAdvanceInUkraineMAR31.geojson,Assessed Russian advances,30910266869.9147,30910.26686991472,5.12183378126176,5.12183378126176,1604.989194041027,5.4767923095380695,Institute for the Study of War
2022-03-31,ClaimedRussianTerritoryinUkraineMAR31.geojson,Claimed Russian control,5898535833.72932,5898.535833729317,0.977387876342886,0.977387876342886,-193.8886632155809,-3.182454921071375,Institute for the Study of War
2022-03-31,ClaimedUkrainianCounteroffensiveMAR31.geojson,Claimed Ukrainian counter-offensive,2532578506.72138,2532.5785067213774,0.41964846838796643,0.41964846838796643,738.2960383946167,41.147146640913626,Institute for the Study of War
2022-03-31,UkraineControlMapAO31MAR2022.geojson,Territory assessed as Russia-controlled,126475924417.419,126475.92441741932,20.95707115450196,20.95707115450196,-3869.394365517277,-2.968571791949782,Institute for the Study of War
2022-04-01,AssessedRussianAdvanceInUkraineAPR01.geojson,Assessed Russian advances,31271759662.5834,31271.759662583354,5.181733166956645,5.181733166956645,361.4927926686323,1.1694910114816155,Institute for the Study of War
2022-04-01,ClaimedRussianTerritoryinUkraineAPR01.geojson,Claimed Russian control,5896953739.91637,5896.9537399163655,0.9771257232670034,0.9771257232670034,-1.5820938129518254,-0.02682180557257978,Institute for the Study of War
2022-04-01,ClaimedUkrainianCounterOffensivesAPR01.geojson,Claimed Ukrainian counter-offensive,4562789983.82885,4562.789983828855,0.7560546783477804,0.7560546783477804,2030.2114771074775,80.16381216690283,Institute for the Study of War
2022-04-01,UkraineControlMap01APR2022.geojson,Territory assessed as Russia-controlled,122959400359.929,122959.40035992907,20.37438282683166,20.37438282683166,-3516.524057490242,-2.7803900811069435,Institute for the Study of War
2022-04-02,AssessedRussianAdvanceInUkraineAPR02.geojson,Assessed Russian advances,30984179735.408,30984.17973540798,5.1340811491976766,5.1340811491976766,-287.5799271753749,-0.9196154302741849,Institute for the Study of War
2022-04-02,ClaimedRussianTerritoryinUkraineAPR02.geojson,Claimed Russian control,5688237947.4685,5688.237947468494,0.9425414991662792,0.9425414991662792,-208.71579244787154,-3.5393832418097224,Institute for the Study of War
2022-04-02,ClaimedUkrainianCounterOffensivesAPR02.geojson,Claimed Ukrainian counter-offensive,5506182338.67841,5506.182338678405,0.9123748697064465,0.9123748697064465,943.3923548495504,20.675778595838523,Institute for the Study of War
2022-04-02,UkraineControlMap02APR2022.geojson,Territory assessed as Russia-controlled,122617757295.789,122617.75729578866,20.31777254279845,20.31777254279845,-341.64306414041494,-0.27785030110780545,Institute for the Study of War
2022-04-03,AssessedRussianAdvanceInUkraineAPR03.geojson,Assessed Russian advances,32332366235.1079,32332.3662351079,5.357475763895261,5.357475763895261,1348.1864996999211,4.3512092661896284,Institute for the Study of War
2022-04-03,ClaimedRussianTerritoryinUkraineAPR03.geojson,Claimed Russian control,5688237947.4685,5688.237947468494,0.9425414991662792,0.9425414991662792,0,0,Institute for the Study of War
