date,cloud_cover_in_country,cloud_cover_in_east_of_country,fires_per_day,war_fires_per_day,fires_per_day_in_ukraine_held_area,war_fires_per_day_in_ukraine_held_area,fires_per_day_in_russia_held_area,war_fires_per_day_in_russia_held_area,extreme_heat,fires_per_day_non_cloud_days_7dma,fires_per_day_7dma,war_fires_per_day_non_cloud_days_7dma,war_fires_per_day_7dma,fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,fires_per_day_in_ukraine_held_area_7dma,war_fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,war_fires_per_day_in_ukraine_held_area_7dma,fires_per_day_in_russia_held_area_non_cloud_days_7dma,fires_per_day_in_russia_held_area_7dma,war_fires_per_day_in_russia_held_area_non_cloud_days_7dma,war_fires_per_day_in_russia_held_area_7dma,extreme_heat_non_cloud_days_7dma,extreme_heat_7dma
2022-10-23,NA,NA,12,0,12,0,0,0,FALSE,29.75,27.428571428571427,0.75,0.42857142857142855,28.25,26.142857142857142,0.75,0.42857142857142855,1.5,1.2857142857142858,0,0,0,0
2022-10-22,NA,NA,16,0,12,0,4,0,FALSE,35.6,33,0.6,0.42857142857142855,28,27.142857142857142,0.6,0.42857142857142855,7.6,5.857142857142857,0,0,0,0
2022-10-21,NA,NA,56,3,55,3,1,0,FALSE,51.833333333333336,49,0.5,0.42857142857142855,39.333333333333336,37.857142857142854,0.5,0.42857142857142855,12.5,11.142857142857142,0,0,0,0
2022-10-20,NA,NA,35,0,34,0,1,0,FALSE,61.714285714285715,61.714285714285715,1.8571428571428572,1.8571428571428572,46,46,0.7142857142857143,0.7142857142857143,15.714285714285714,15.714285714285714,1.1428571428571428,1.1428571428571428,0,0
2022-10-19,NA,NA,59,0,27,0,32,0,FALSE,71,71,2.142857142857143,2.142857142857143,51.714285714285715,51.714285714285715,0.7142857142857143,0.7142857142857143,19.285714285714285,19.285714285714285,1.4285714285714286,1.4285714285714286,0,0
2022-10-18,NA,NA,133,0,96,0,37,0,FALSE,85.28571428571429,85.28571428571429,3,3,60.857142857142854,60.857142857142854,0.7142857142857143,0.7142857142857143,24.428571428571427,24.428571428571427,2.2857142857142856,2.2857142857142856,0,0
2022-10-17,NA,NA,121,10,86,2,35,8,FALSE,89.57142857142857,89.57142857142857,3.5714285714285716,3.5714285714285716,63,63,0.2857142857142857,0.2857142857142857,26.571428571428573,26.571428571428573,3.2857142857142856,3.2857142857142856,0,0
2022-10-16,NA,NA,77,2,52,0,25,2,FALSE,96.42857142857143,96.42857142857143,4.428571428571429,4.428571428571429,65.42857142857143,65.42857142857143,0.2857142857142857,0.2857142857142857,31,31,4.142857142857143,4.142857142857143,0,0
2022-10-15,NA,NA,116,6,76,0,40,6,FALSE,105.28571428571429,105.28571428571429,5.142857142857143,5.142857142857143,75.28571428571429,75.28571428571429,0.2857142857142857,0.2857142857142857,30,30,4.857142857142857,4.857142857142857,0,0
2022-10-14,NA,NA,86,7,70,0,16,7,FALSE,94.71428571428571,94.71428571428571,5.142857142857143,5.142857142857143,69.71428571428571,69.71428571428571,0.2857142857142857,0.2857142857142857,25,25,4.857142857142857,4.857142857142857,0,0
2022-10-13,NA,NA,83,6,51,0,32,6,FALSE,90.33333333333333,85,4.333333333333333,3.7142857142857144,67,64.42857142857143,0,0,23.333333333333332,20.571428571428573,4.333333333333333,3.7142857142857144,0,0
2022-10-12,NA,NA,121,5,96,0,25,5,FALSE,84.33333333333333,79.85714285714286,4.166666666666667,3.5714285714285716,64.16666666666667,62,0.16666666666666666,0.14285714285714285,20.166666666666668,17.857142857142858,4,3.4285714285714284,0,0
2022-10-11,NA,NA,59,0,57,0,2,0,FALSE,85.66666666666667,81,5,4.285714285714286,65.66666666666667,63.285714285714285,1.1666666666666667,1,20,17.714285714285715,3.8333333333333335,3.2857142857142856,0,0
2022-10-10,0.504,0.727,53,0,49,0,4,0,FALSE,91.66666666666667,86.14285714285714,6,5.142857142857143,69,66.14285714285714,1.3333333333333333,1.1428571428571428,22.666666666666668,20,4.666666666666667,4,0,0
2022-10-09,0.459,0.293,41,1,35,1,6,0,FALSE,87.16666666666667,82.28571428571429,6.166666666666667,5.285714285714286,67.5,64.85714285714286,2.5,2.142857142857143,19.666666666666668,17.428571428571427,3.6666666666666665,3.142857142857143,0,0
2022-10-08,0.045,0.06,124,11,85,6,39,5,FALSE,80.4,70.57142857142857,6.4,6,61.8,53.57142857142857,3,2.857142857142857,18.6,17,3.4,3.142857142857143,0,0
2022-10-07,0.077,0.004,122,13,90,1,32,12,FALSE,85.75,67.42857142857143,8,7.142857142857143,63,48.142857142857146,3.75,3.142857142857143,22.75,19.285714285714285,4.25,4,0,0
2022-10-06,0.133,0.203,56,7,42,7,14,0,FALSE,85.75,65.85714285714286,8,7.714285714285714,63,44.57142857142857,3.75,3.4285714285714284,22.75,21.285714285714285,4.25,4.285714285714286,0,0
2022-10-05,0.555,0.501,39,10,17,5,22,5,FALSE,100.66666666666667,62.857142857142854,10.333333333333334,8.285714285714286,72.33333333333333,41.42857142857143,4.666666666666667,4,28.333333333333332,21.428571428571427,5.666666666666667,4.285714285714286,0,0
2022-10-04,0.768,0.671,37,8,19,2,18,6,FALSE,89,57.857142857142854,10,7.714285714285714,66,39.142857142857146,4,3.2857142857142856,23,18.714285714285715,6,4.428571428571429,0,0
2022-10-03,0.77,0.694,42,4,24,2,18,2,FALSE,56,57.857142857142854,7,6.714285714285714,42,41.57142857142857,7,3.2857142857142856,14,16.285714285714285,0,3.4285714285714284,0,0
2022-10-02,0.989,0.989,20,5,13,5,7,0,FALSE,NA,62.42857142857143,NA,7.428571428571429,NA,45.57142857142857,NA,2.7142857142857144,NA,16.857142857142858,NA,4.714285714285714,NA,0
2022-10-01,0.7,0.602,89,7,69,1,20,6,FALSE,NA,63.42857142857143,NA,6.857142857142857,NA,46.857142857142854,NA,2,NA,16.571428571428573,NA,4.857142857142857,NA,0
2022-09-30,0.72,0.689,122,6,107,1,15,5,FALSE,NA,58.42857142857143,NA,5.714285714285714,NA,44.42857142857143,NA,1.7142857142857142,NA,14,NA,4,NA,0
2022-09-29,0.649,0.65,88,12,70,3,18,9,FALSE,NA,55.285714285714285,NA,5.142857142857143,NA,42.57142857142857,NA,1.4285714285714286,NA,12.714285714285714,NA,3.7142857142857144,NA,0
2022-09-28,0.896,0.914,46,6,26,0,20,6,FALSE,25,56,0,4.428571428571429,13,42.57142857142857,0,0.7142857142857143,12,13.428571428571429,0,3.7142857142857144,0,0
2022-09-27,0.975,0.997,2,0,2,0,0,0,FALSE,25,46.285714285714285,0,3.5714285714285716,13,34.42857142857143,0,0.5714285714285714,12,11.857142857142858,0,3,0,0
2022-09-26,0.766,0.758,20,0,11,0,9,0,FALSE,25,30.571428571428573,0,2.7142857142857144,13,20,0,0.42857142857142855,12,10.571428571428571,0,2.2857142857142856,0,0
2022-09-25,0.317,0.218,25,0,13,0,12,0,FALSE,25,20.285714285714285,0,1,13,11.285714285714286,0,0,12,9,0,1,0,0
2022-09-24,0.838,0.901,21,1,12,0,9,1,FALSE,25,25.857142857142858,0,0.42857142857142855,13,12.857142857142858,0,0,12,13,0,0.42857142857142855,0,0
2022-09-23,0.852,0.801,12,0,6,0,6,0,FALSE,25,28.714285714285715,0,0.7142857142857143,13,12.857142857142858,0,0,12,15.857142857142858,0,0.7142857142857143,0,0
2022-09-22,0.861,0.802,16,0,9,0,7,0,FALSE,66,41.142857142857146,1,1,19.5,15,0,0,46.5,26.142857142857142,1,1,0,0
2022-09-21,0.731,0.611,85,2,37,0,48,2,FALSE,107,43.857142857142854,2,1,26,15.428571428571429,0,0,81,28.428571428571427,2,1,0,0
2022-09-20,0.858,0.801,22,2,2,0,20,2,FALSE,107,45.57142857142857,2,1.2857142857142858,26,14.142857142857142,0,0,81,31.428571428571427,2,1.2857142857142858,0,0
2022-09-19,0.619,0.464,107,2,26,0,81,2,FALSE,107,47.142857142857146,2,1.7142857142857142,26,15,0,0,81,32.142857142857146,2,1.7142857142857142,0,0
2022-09-18,0.805,0.709,44,0,16,0,28,0,FALSE,107,47.57142857142857,2,1.7142857142857142,26,15.857142857142858,0,0,81,31.714285714285715,2,1.7142857142857142,0,0
2022-09-17,0.698,0.6,33,3,3,0,30,3,FALSE,107,38.285714285714285,2,2.5714285714285716,26,11.428571428571429,0,0,81,26.857142857142858,2,2.5714285714285716,0,0
2022-09-16,0.839,0.821,23,3,12,0,11,3,FALSE,107,36.285714285714285,2,2.857142857142857,26,11.571428571428571,0,0,81,24.714285714285715,2,2.857142857142857,0,0
2022-09-15,0.935,0.907,19,0,15,0,4,0,FALSE,NA,21.428571428571427,NA,2.5714285714285716,NA,8,NA,0,NA,13.428571428571429,NA,2.5714285714285716,NA,0
2022-09-14,0.825,0.818,20,8,6,0,14,8,FALSE,NA,18.142857142857142,NA,2.5714285714285716,NA,7.428571428571429,NA,0,NA,10.714285714285714,NA,2.5714285714285716,NA,0
2022-09-13,0.963,0.96,8,4,3,0,5,4,FALSE,NA,39.714285714285715,NA,9.428571428571429,NA,11.428571428571429,NA,0.14285714285714285,NA,28.285714285714285,NA,9.285714285714286,NA,0
2022-09-12,0.897,0.874,3,0,1,0,2,0,FALSE,NA,60.142857142857146,NA,15,NA,21.857142857142858,NA,1.2857142857142858,NA,38.285714285714285,NA,13.714285714285714,NA,0
2022-09-11,0.901,0.963,21,0,12,0,9,0,FALSE,256,94,25,18.571428571428573,175,44.714285714285715,3,1.7142857142857142,81,49.285714285714285,22,16.857142857142858,0,0
2022-09-10,0.829,0.733,184,51,31,1,153,50,FALSE,256,134,25,21.714285714285715,175,69,3,2.4285714285714284,81,65,22,19.285714285714285,0,0
2022-09-09,0.705,0.541,166,42,85,8,81,34,FALSE,256,152,25,25,175,77.14285714285714,3,2.7142857142857144,81,74.85714285714286,22,22.285714285714285,0,0
2022-09-08,0.33,0.445,256,25,175,3,81,22,FALSE,214,176.14285714285714,22,27.714285714285715,142.5,92.71428571428571,1.5,2.7142857142857144,71.5,83.42857142857143,20.5,25,0,0
2022-09-07,0.487,0.612,300,30,176,5,124,25,FALSE,214,186,22,28.714285714285715,142.5,101.85714285714286,1.5,2.7142857142857144,71.5,84.14285714285714,20.5,26,0,0
2022-09-06,0.647,0.798,134,27,60,2,74,25,FALSE,214,187,22,27,142.5,110.14285714285714,1.5,2.857142857142857,71.5,76.85714285714286,20.5,24.142857142857142,0,0
2022-09-05,0.445,0.465,172,19,110,0,62,19,FALSE,304.3333333333333,232.57142857142858,52.666666666666664,37.285714285714285,153,122.85714285714286,3.3333333333333335,2.7142857142857144,151.33333333333334,109.71428571428571,49.333333333333336,34.57142857142857,0,0
2022-09-04,0.682,0.704,90,7,76,0,14,7,FALSE,328.5,217.57142857142858,66.5,36.142857142857146,142,112.28571428571429,3.5,2.857142857142857,186.5,105.28571428571429,63,33.285714285714285,0,0
2022-09-03,0.714,0.611,191,39,89,2,102,37,FALSE,325.3333333333333,220.28571428571428,69.33333333333333,42.57142857142857,122.33333333333333,99,3,2.4285714285714284,203,121.28571428571429,66.33333333333333,40.142857142857146,0,0
2022-09-02,0.345,0.119,485,114,174,7,311,107,FALSE,369.75,273,68.75,48.285714285714285,159.75,129.28571428571428,5.75,4.142857142857143,210,143.71428571428572,63,44.142857142857146,0,0
2022-09-01,0.646,0.66,151,17,101,4,50,13,FALSE,436,310.85714285714283,82.5,56.142857142857146,181,141.42857142857142,8,5.428571428571429,255,169.42857142857142,74.5,50.714285714285715,0,0
2022-08-31,0.496,0.337,319,75,83,2,236,73,FALSE,427.2,354,82.4,66.85714285714286,183.6,158.28571428571428,12.4,9.714285714285714,243.6,195.71428571428572,70,57.142857142857146,0,0
2022-08-30,0.264,0.115,503,67,272,14,231,53,FALSE,427.2,373.2857142857143,82.4,67.71428571428571,183.6,168.42857142857142,12.4,11.285714285714286,243.6,204.85714285714286,70,56.42857142857143,0,0
2022-08-29,0.215,0.104,437,74,195,9,242,65,FALSE,412.75,349.42857142857144,74.5,54.57142857142857,186,177.14285714285714,13.75,10.714285714285714,226.75,172.28571428571428,60.75,43.857142857142854,0,0
2022-08-28,0.191,0.261,392,82,194,30,198,52,FALSE,584,509.14285714285717,133.2,104.71428571428571,261.8,243.42857142857142,20.2,16.714285714285715,322.2,265.7142857142857,113,88,0,0
2022-08-27,0.386,0.507,326,45,160,13,166,32,FALSE,709.6,598.8571428571429,165.8,128,315.4,281.7142857142857,25.8,20.714285714285715,394.2,317.14285714285717,140,107.28571428571429,0,0
2022-08-26,0.415,0.592,318,22,235,3,83,19,FALSE,781.6,650.2857142857143,209.4,159.14285714285714,321.8,286.2857142857143,30,23.714285714285715,459.8,364,179.4,135.42857142857142,0,0
2022-08-25,0.079,0.115,1269,368,565,46,704,322,FALSE,782.2,650.7142857142857,200,152.42857142857142,320.8,285.57142857142856,29,23,461.4,365.14285714285717,171,129.42857142857142,0,0
2022-08-24,0.064,0.022,947,238,351,30,596,208,FALSE,733,615.5714285714286,185.4,142,295.4,267.42857142857144,23.4,19,437.6,348.14285714285717,162,123,0,0
2022-08-23,0.105,0.051,863,285,304,35,559,250,FALSE,630.6666666666666,586,155.33333333333334,136.28571428571428,257.6666666666667,254.42857142857142,20,17.571428571428573,373,331.57142857142856,135.33333333333334,118.71428571428571,0,0
2022-08-22,0.19,0.068,440,27,190,4,250,23,FALSE,560.2857142857143,560.2857142857143,135.57142857142858,135.57142857142858,231.57142857142858,231.57142857142858,18.285714285714285,18.285714285714285,328.7142857142857,328.7142857142857,117.28571428571429,117.28571428571429,0,0
2022-08-21,0.477,0.34,146,9,67,2,79,7,FALSE,415.85714285714283,415.85714285714283,88.71428571428571,88.71428571428571,168.14285714285714,168.14285714285714,15.142857142857142,15.142857142857142,247.71428571428572,247.71428571428572,73.57142857142857,73.57142857142857,0,0
2022-08-20,0.494,0.481,119,5,69,3,50,2,FALSE,316.2857142857143,316.2857142857143,57.142857142857146,57.142857142857146,133.85714285714286,133.85714285714286,12.142857142857142,12.142857142857142,182.42857142857142,182.42857142857142,45,45,0,0
2022-08-19,0.296,0.451,138,17,75,8,63,9,FALSE,225.16666666666666,199.28571428571428,19.166666666666668,16.428571428571427,105.5,93.42857142857143,8.333333333333334,7.142857142857143,119.66666666666667,105.85714285714286,10.833333333333334,9.285714285714286,0,0
2022-08-18,0.222,0.192,258,40,121,24,137,16,FALSE,182.2,201.28571428571428,17.6,27.714285714285715,88.6,93,9.2,14.142857142857142,93.6,108.28571428571429,8.4,13.571428571428571,0,0
2022-08-17,0.592,0.437,250,17,111,9,139,8,FALSE,191.25,241.42857142857142,19.75,45.714285714285715,94,113.57142857142857,11,24,97.25,127.85714285714286,8.75,21.714285714285715,0,0
2022-08-16,0.798,0.78,44,0,21,0,23,0,FALSE,240,269.2857142857143,33.5,53.57142857142857,101.75,118,12.5,24.857142857142858,138.25,151.28571428571428,21,28.714285714285715,0,0
2022-08-15,0.777,0.7,454,106,187,53,267,53,FALSE,274,261,39,52.142857142857146,110.66666666666667,113.71428571428571,14,24,163.33333333333334,147.28571428571428,25,28.142857142857142,0,0
2022-08-14,0.591,0.688,427,135,211,71,216,64,FALSE,282,268.7142857142857,38.5,54.142857142857146,105.5,124.85714285714286,9,25.857142857142858,176.5,143.85714285714286,29.5,28.285714285714285,0,0
2022-08-13,0.658,0.498,314,60,100,9,214,51,FALSE,314,323.85714285714283,60,73.14285714285714,100,134.28571428571428,9,29.142857142857142,214,189.57142857142858,51,44,0,0
2022-08-12,0.755,0.686,80,7,45,2,35,5,FALSE,573.5,436.57142857142856,125,100.28571428571429,174,166.71428571428572,29.5,36.285714285714285,399.5,269.85714285714283,95.5,64,0,0
2022-08-11,0.731,0.698,312,54,199,37,113,17,FALSE,695.6666666666666,506,135,107.28571428571429,209,179.85714285714286,28,32.285714285714285,486.6666666666667,326.14285714285717,107,75,0,0
2022-08-10,0.638,0.594,636,150,177,32,459,118,FALSE,676.25,533.2857142857143,136.75,108.28571428571429,214.5,182.71428571428572,24.25,24,461.75,350.57142857142856,112.5,84.28571428571429,0,0
2022-08-09,0.459,0.241,833,190,248,50,585,140,FALSE,688.25,540.1428571428571,137,108.42857142857143,229.25,191.14285714285714,25.25,24.571428571428573,459,349,111.75,83.85714285714286,0,0
2022-08-08,0.461,0.331,940,155,279,25,661,130,FALSE,688.25,547.7142857142857,137,111.57142857142857,229.25,195,25.25,24.571428571428573,459,352.7142857142857,111.75,87,0,0
2022-08-07,0.283,0.056,618,142,231,13,387,129,FALSE,688.25,527.7142857142857,137,108.28571428571429,229.25,173.71428571428572,25.25,19.571428571428573,459,354,111.75,88.71428571428571,0,0
2022-08-06,0.232,0.056,362,61,159,13,203,48,FALSE,688.25,452.57142857142856,137,89,229.25,152.14285714285714,25.25,15.714285714285714,459,300.42857142857144,111.75,73.28571428571429,0,0
2022-08-05,0.69,0.752,133,29,72,2,61,27,FALSE,640,356.14285714285717,119.33333333333333,69.57142857142857,223,121.85714285714286,17,9.428571428571429,417,234.28571428571428,102.33333333333333,60.142857142857146,0,0
2022-08-04,0.748,0.736,172,31,50,2,122,29,FALSE,490,276.2857142857143,101.5,62.285714285714285,195,101,13,7.714285714285714,295,175.28571428571428,88.5,54.57142857142857,0,0
2022-08-03,0.719,0.823,110,15,26,5,84,10,FALSE,824,371.7142857142857,195,89,380,153.85714285714286,52,18.857142857142858,444,217.85714285714286,143,70.14285714285714,0,0
2022-08-02,0.735,0.681,158,54,36,6,122,48,FALSE,1247.5,492.7142857142857,311,122.14285714285714,532.5,197.42857142857142,70.5,24.142857142857142,715,295.2857142857143,240.5,98,0,0
2022-08-01,0.787,0.734,381,104,133,13,248,91,FALSE,1089,584,257.3333333333333,139.42857142857142,455.3333333333333,230.14285714285714,62.666666666666664,30.571428571428573,633.6666666666666,353.85714285714283,194.66666666666666,108.85714285714286,0,0
2022-07-31,0.329,0.013,1286,329,601,91,685,238,FALSE,960.25,641.4285714285714,220.25,150.57142857142858,397.25,254.85714285714286,54.25,34.42857142857143,563,386.57142857142856,166,116.14285714285714,0,0
2022-07-30,0.3,0.233,1209,293,464,50,745,243,FALSE,873,700.5714285714286,211.8,173.85714285714286,385.4,299.42857142857144,63.4,48,487.6,401.14285714285717,148.4,125.85714285714286,0,0
2022-07-29,0.288,0.165,772,150,301,47,471,103,FALSE,873,746,211.8,177.42857142857142,385.4,339.7142857142857,63.4,52.714285714285715,487.6,406.2857142857143,148.4,124.71428571428571,0,0
2022-07-28,0.381,0.326,574,109,223,29,351,80,FALSE,873,708.8571428571429,211.8,164.71428571428572,385.4,332.57142857142856,63.4,51.857142857142854,487.6,376.2857142857143,148.4,112.85714285714286,0,0
2022-07-27,0.595,0.45,524,178,338,100,186,78,FALSE,758.2,626.8571428571429,184.4,145.14285714285714,328.4,291.85714285714283,58.4,48.285714285714285,429.8,335,126,96.85714285714286,0,0
2022-07-26,0.437,0.628,476,79,318,39,158,40,FALSE,645.5,508.85714285714283,157.25,118,294.5,259.2857142857143,60.5,48.714285714285715,351,249.57142857142858,96.75,69.28571428571429,0,0
2022-07-25,0.745,0.849,121,15,83,7,38,8,FALSE,603.3333333333334,453.14285714285717,159.66666666666666,107,292.3333333333333,245.42857142857142,65,46,311,207.71428571428572,94.66666666666667,61,0,0
2022-07-24,0.41,0.177,712,192,316,66,396,126,FALSE,510.6666666666667,413.42857142857144,142.66666666666666,99.71428571428571,280.3333333333333,240.28571428571428,65.66666666666667,46.285714285714285,230.33333333333334,173.14285714285714,77,53.42857142857143,0,0
2022-07-23,0.372,0.568,383,103,236,53,147,50,FALSE,504,385.7142857142857,125,84,251.5,218.28571428571428,48.5,36.857142857142854,252.5,167.42857142857142,76.5,47.142857142857146,0,0
2022-07-22,0.439,0.625,382,73,204,28,178,45,FALSE,452.3333333333333,367.57142857142856,107.66666666666667,83.14285714285714,237.66666666666666,202.85714285714286,47,37.57142857142857,214.66666666666666,164.71428571428572,60.666666666666664,45.57142857142857,0,0
2022-07-21,0.326,0.492,296,58,187,31,109,27,FALSE,390.75,379.7142857142857,88.5,85.42857142857143,209,208.57142857142858,38.75,38.57142857142857,181.75,171.14285714285714,49.75,46.857142857142854,0,0
2022-07-20,0.424,0.603,330,68,184,34,146,34,FALSE,253.75,301.42857142857144,52,64.57142857142857,156.25,178.42857142857142,28,32.42857142857143,97.5,123,24,32.142857142857146,0,0
2022-07-19,0.525,0.391,349,73,210,44,139,29,FALSE,270.8,295.14285714285717,61.8,64.28571428571429,168.2,175.57142857142858,36,34.57142857142857,102.6,119.57142857142857,25.8,29.714285714285715,0,0
2022-07-18,0.484,0.483,206,31,123,14,83,17,FALSE,303,306.85714285714283,74.5,73.57142857142857,185.5,185.28571428571428,44.666666666666664,43.142857142857146,117.5,121.57142857142857,29.833333333333332,30.428571428571427,0,0
2022-07-17,0.581,0.497,164,46,105,23,59,23,FALSE,304.4,313,77.8,78,185.2,188.42857142857142,47.4,45.42857142857143,119.2,124.57142857142857,30.4,32.57142857142857,0,0
2022-07-16,0.41,0.33,339,101,216,68,123,33,FALSE,304.4,297.2857142857143,77.8,76.14285714285714,185.2,183.57142857142858,47.4,44.42857142857143,119.2,113.71428571428571,30.4,31.714285714285715,0,0
2022-07-15,0.421,0.237,464,138,272,88,192,50,FALSE,264.8,269,72.6,72.42857142857143,161.6,166.71428571428572,42.8,41.142857142857146,103.2,102.28571428571429,29.8,31.285714285714285,0,0
2022-07-14,0.652,0.744,339,89,209,47,130,42,FALSE,279.5,249.71428571428572,83,73,171.25,155.14285714285714,50,42.42857142857143,108.25,94.57142857142857,33,30.571428571428573,0,0
2022-07-13,0.681,0.55,220,55,150,27,70,28,FALSE,318,237.57142857142858,95.33333333333333,71.28571428571429,193.33333333333334,143.28571428571428,59,39.42857142857143,124.66666666666667,94.28571428571429,36.333333333333336,31.857142857142858,0,0
2022-07-12,0.608,0.425,151,47,92,21,59,26,FALSE,360.3333333333333,255.71428571428572,122.66666666666667,83,181.33333333333334,138.14285714285714,68.66666666666667,43.57142857142857,179,117.57142857142857,54,39.42857142857143,0,0
2022-07-11,0.881,0.921,71,35,42,23,29,12,FALSE,514.3333333333334,321.7142857142857,189,111.42857142857143,208.66666666666666,149.85714285714286,77.66666666666667,47.42857142857143,305.6666666666667,171.85714285714286,111.33333333333333,64,0,0
2022-07-10,0.724,0.665,79,34,22,2,57,32,FALSE,592.5,391.42857142857144,227.75,147.85714285714286,240.5,168,91,59.42857142857143,352,223.42857142857142,136.75,88.42857142857143,0,0
2022-07-09,0.534,0.403,466,183,180,97,286,86,FALSE,585.4,439.57142857142856,234,177,244.8,184,97,72.85714285714286,340.6,255.57142857142858,137,104.14285714285714,0,0
2022-07-08,0.288,0.15,926,337,354,115,572,222,FALSE,621,465,256.8,193.28571428571428,247.4,185.85714285714286,98.4,73.85714285714286,373.6,279.14285714285717,158.4,119.42857142857143,0,0
2022-07-07,0.522,0.393,827,344,336,131,491,213,FALSE,596.5,522.5714285714286,248.66666666666666,218,232.16666666666666,202.14285714285714,89.66666666666667,77.14285714285714,364.3333333333333,320.42857142857144,159,140.85714285714286,0,0
2022-07-06,0.304,0.072,557,259,262,121,295,138,FALSE,622.4285714285714,622.4285714285714,248.28571428571428,248.28571428571428,229.42857142857142,229.42857142857142,83,83,393,393,165.28571428571428,165.28571428571428,0,0
2022-07-05,0.199,0.177,329,161,105,28,224,133,FALSE,628.4285714285714,628.4285714285714,242.57142857142858,242.57142857142858,220.14285714285714,220.14285714285714,70,70,408.2857142857143,408.2857142857143,172.57142857142858,172.57142857142858,0,0
2022-07-04,0.224,0.242,474,208,156,46,318,162,FALSE,556.2857142857143,556.2857142857143,211,211,189.71428571428572,189.71428571428572,55.142857142857146,55.142857142857146,366.57142857142856,366.57142857142856,155.85714285714286,155.85714285714286,0,0
2022-07-03,0.34,0.054,778,246,213,43,565,203,FALSE,458.57142857142856,458.57142857142856,168.71428571428572,168.71428571428572,151.28571428571428,151.28571428571428,37.42857142857143,37.42857142857143,307.2857142857143,307.2857142857143,131.28571428571428,131.28571428571428,0,0
2022-07-02,0.101,0.036,508,143,115,6,393,137,FALSE,419.42857142857144,419.42857142857144,135.28571428571428,135.28571428571428,144.14285714285714,144.14285714285714,22.428571428571427,22.428571428571427,275.2857142857143,275.2857142857143,112.85714285714286,112.85714285714286,0,0
2022-07-01,0.139,0.076,421,116,141,11,280,105,FALSE,417.42857142857144,417.42857142857144,119.42857142857143,119.42857142857143,161.14285714285714,161.14285714285714,20.571428571428573,20.571428571428573,256.2857142857143,256.2857142857143,98.85714285714286,98.85714285714286,0,0
2022-06-30,0.345,0.493,143,48,67,7,76,41,FALSE,385.42857142857144,385.42857142857144,98.14285714285714,98.14285714285714,158.42857142857142,158.42857142857142,15.285714285714286,15.285714285714286,227,227,82.85714285714286,82.85714285714286,0,0
2022-06-29,0.125,0.126,283,25,212,16,71,9,FALSE,320,283.2857142857143,73.5,65.28571428571429,149.33333333333334,132.42857142857142,10.666666666666666,9.714285714285714,170.66666666666666,150.85714285714286,62.833333333333336,55.57142857142857,0,0
2022-06-28,0.311,0.314,315,50,224,15,91,35,FALSE,282.4,221,59.6,48.285714285714285,156.2,122.71428571428571,11.6,9.714285714285714,126.2,98.28571428571429,48,38.57142857142857,0,0
2022-06-27,0.473,0.448,250,59,137,9,113,50,FALSE,247.75,170,45.5,35.57142857142857,160,108.85714285714286,11.75,10.142857142857142,87.75,61.142857142857146,33.75,25.428571428571427,0,0
2022-06-26,0.616,0.55,63,16,31,4,32,12,FALSE,282.6666666666667,156,44.666666666666664,29.857142857142858,191,103.14285714285714,13.333333333333334,9.428571428571429,91.66666666666667,52.857142857142854,31.333333333333332,20.428571428571427,0,0
2022-06-25,0.605,0.812,72,24,47,6,25,18,FALSE,282.5,135.14285714285714,54.5,33.57142857142857,180.5,83.85714285714286,12,10.285714285714286,102,51.285714285714285,42.5,23.285714285714285,0,0
2022-06-24,0.681,0.749,64,27,44,14,20,13,FALSE,270.5,131.71428571428572,83,41.714285714285715,159.5,77.85714285714286,32,16,111,53.857142857142854,51,25.714285714285715,0,0
2022-06-23,0.854,0.935,45,8,27,2,18,6,FALSE,316.5,144.85714285714286,105.5,48.142857142857146,163,78.85714285714286,41,18.571428571428573,153.5,66,64.5,29.571428571428573,0,0
2022-06-22,0.774,0.734,137,51,77,22,60,29,FALSE,278.3333333333333,164.71428571428572,82.66666666666667,51.142857142857146,157,95.14285714285714,29.666666666666668,19,121.33333333333333,69.57142857142857,53,32.142857142857146,0,0
2022-06-21,0.346,0.153,291,107,182,55,109,52,FALSE,278.3333333333333,168.14285714285714,82.66666666666667,51.57142857142857,157,96.85714285714286,29.666666666666668,18.285714285714285,121.33333333333333,71.28571428571429,53,33.285714285714285,0,0
2022-06-20,0.003,0.004,342,104,144,27,198,77,FALSE,250,182.57142857142858,76,55.714285714285715,134.75,100.28571428571429,24.75,17.714285714285715,115.25,82.28571428571429,51.25,38,0,0
2022-06-19,0.084,0.121,202,37,145,7,57,30,FALSE,250,186.85714285714286,76,56.42857142857143,134.75,103.85714285714286,24.75,18.428571428571427,115.25,83,51.25,38,0,0
2022-06-18,0.652,0.737,96,27,59,1,37,26,FALSE,212.2,176,61.4,49.57142857142857,118.2,100.28571428571429,20.4,15.714285714285714,94,75.71428571428571,41,33.857142857142854,0,0
2022-06-17,0.603,0.464,165,56,68,10,97,46,FALSE,173.6,148.42857142857142,45.8,38.42857142857143,94.6,83.42857142857143,12.2,9.857142857142858,79,65,33.6,28.571428571428573,0,0
2022-06-16,0.687,0.8,75,13,52,7,23,6,FALSE,130.8,117.85714285714286,28.2,25.857142857142858,82.4,74.71428571428571,7.6,6.571428571428571,48.4,43.142857142857146,20.6,19.285714285714285,0,0
